name	acl	acl:adv	acl:attr	acl:cleft	acl:inf	acl:relat	acl:relcl	acl:subj	acl:tmod	acl:tonp	advcl	advcl:abs	advcl:cau	advcl:cleft	advcl:cmp	advcl:cmpr	advcl:cond	advcl:coverb	advcl:eval	advcl:lcl	advcl:mcl	advcl:objective	advcl:pred	advcl:relcl	advcl:svc	advcl:tcl	advmod	advmod:adj	advmod:arg	advmod:cau	advmod:cmp	advmod:deg	advmod:det	advmod:df	advmod:dir	advmod:emph	advmod:eval	advmod:foc	advmod:freq	advmod:lfrom	advmod:lmod	advmod:loc	advmod:locy	advmod:lto	advmod:mmod	advmod:mode	advmod:neg	advmod:obl	advmod:que	advmod:tfrom	advmod:tlocy	advmod:tmod	advmod:to	advmod:tto	amod	amod:att	amod:attlvc	amod:flat	appos	appos:nmod	appos:trans	aux	aux:aspect	aux:caus	aux:clitic	aux:cnd	aux:ex	aux:exhort	aux:imp	aux:nec	aux:neg	aux:opt	aux:part	aux:pass	aux:pot	aux:q	aux:tense	case	case:acc	case:adv	case:det	case:gen	case:loc	case:pred	case:voc	cc	cc:nc	cc:preconj	ccomp	ccomp:cleft	ccomp:obj	ccomp:obl	ccomp:pmod	ccomp:pred	ccomp:relcl	ccomp:reported	clf	clf:det	compound	compound:a	compound:adj	compound:affix	compound:amod	compound:apr	compound:atov	compound:dir	compound:ext	compound:lvc	compound:nn	compound:preverb	compound:pron	compound:prt	compound:quant	compound:redup	compound:smixut	compound:svc	compound:verbnoun	compound:vmod	compound:vo	compound:vv	compound:z	conj	conj:expl	conj:extend	conj:svc	cop	cop:expl	cop:locat	cop:outer	cop:own	csubj	csubj:asubj	csubj:cleft	csubj:cop	csubj:outer	csubj:pass	csubj:relcl	csubj:reported	csubj:vsubj	dep	dep:agr	dep:alt	dep:ana	dep:aux	dep:comp	dep:conj	dep:cop	dep:der	dep:emo	dep:infl	dep:mark	dep:mod	dep:pos	dep:redup	dep:repeat	dep:ss	det	det:adj	det:noun	det:numgov	det:nummod	det:pmod	det:poss	det:predet	det:pron	det:rel	discourse	discourse:conn	discourse:emo	discourse:filler	discourse:intj	discourse:q	discourse:sp	dislocated	dislocated:advcl	dislocated:ccomp	dislocated:cleft	dislocated:csubj	dislocated:nsubj	dislocated:obj	dislocated:obl	dislocated:subj	expl	expl:comp	expl:impers	expl:pass	expl:poss	expl:pv	expl:subj	fixed	flat	flat:abs	flat:date	flat:dist	flat:foreign	flat:frac	flat:gov	flat:name	flat:num	flat:number	flat:range	flat:redup	flat:repeat	flat:sibl	flat:time	flat:title	flat:vv	goeswith	iobj	iobj:agent	iobj:appl	iobj:patient	list	mark	mark:adv	mark:advmod	mark:pcomp	mark:plur	mark:prt	mark:q	mark:rel	nmod	nmod:agent	nmod:appos	nmod:arg	nmod:att	nmod:attlvc	nmod:attr	nmod:bahuv	nmod:cau	nmod:comp	nmod:det	nmod:flat	nmod:gen	nmod:gobj	nmod:gsubj	nmod:lmod	nmod:npmod	nmod:obj	nmod:obl	nmod:part	nmod:poss	nmod:pred	nmod:prp	nmod:redup	nmod:relat	nmod:subj	nmod:tmod	nsubj	nsubj:advmod	nsubj:bfoc	nsubj:caus	nsubj:cleft	nsubj:cop	nsubj:ifoc	nsubj:lfoc	nsubj:lvc	nsubj:nc	nsubj:nn	nsubj:obj	nsubj:outer	nsubj:pass	nsubj:periph	nsubj:xsubj	nummod	nummod:det	nummod:entity	nummod:flat	nummod:gov	obj	obj:advmod	obj:advneg	obj:agent	obj:appl	obj:caus	obj:lvc	obj:obl	obj:periph	obl	obl:about	obl:adj	obl:adv	obl:advmod	obl:agent	obl:appl	obl:arg	obl:cau	obl:cmp	obl:cmpr	obl:comp	obl:dat	obl:freq	obl:inst	obl:iobj	obl:lmod	obl:lmp	obl:lto	obl:lvc	obl:mcl	obl:mod	obl:npmod	obl:obj	obl:orphan	obl:own	obl:patient	obl:pmod	obl:poss	obl:prep	obl:sentcon	obl:smod	obl:subj	obl:tmod	obl:with	orphan	orphan:missing	parataxis	parataxis:appos	parataxis:conj	parataxis:coord	parataxis:deletion	parataxis:discourse	parataxis:dislocated	parataxis:hashtag	parataxis:insert	parataxis:mod	parataxis:newsent	parataxis:nsubj	parataxis:obj	parataxis:parenth	parataxis:rel	parataxis:rep	parataxis:reporting	parataxis:restart	parataxis:rt	parataxis:sentence	parataxis:trans	parataxis:url	punct	reparandum	vocative	vocative:cl	vocative:mention	xcomp	xcomp:adj	xcomp:cleft	xcomp:ds	xcomp:obj	xcomp:pred	xcomp:relcl	xcomp:subj	xcomp:vcomp	total
Gaelic	0.01474	nan	nan	nan	nan	nan	0.01455	nan	nan	nan	0.01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03665	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02055	nan	nan	nan	0.00311	nan	nan	0.00151	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00149	nan	nan	nan	0.12904	nan	nan	nan	nan	nan	nan	0.00075	0.03347	nan	nan	0.01081	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00111	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03336	nan	nan	nan	0.0116	nan	nan	nan	nan	0.00569	nan	0.00471	0.00093	5e-05	nan	nan	nan	nan	0.0014	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05538	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00512	nan	nan	nan	nan	nan	nan	0.00062	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02844	0.01347	nan	nan	nan	0.00194	nan	nan	0.00709	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05637	nan	nan	nan	nan	0.04594	nan	nan	0.0593	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00873	nan	nan	nan	nan	nan	nan	0.08563	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3e-05	0.00127	nan	nan	0.00749	nan	nan	nan	nan	0.03107	nan	nan	nan	nan	nan	nan	nan	nan	0.05925	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00059	nan	0.00164	nan	2e-05	nan	0.00917	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05391	0.00145	0.00122	nan	nan	0.07131	nan	nan	nan	nan	0.05801	nan	nan	nan	99987
Galician	0.00409	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0023	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01523	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07429	nan	nan	nan	0.00051	nan	nan	0.00988	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00023	nan	nan	nan	0.1752	nan	nan	nan	nan	nan	nan	nan	0.03267	nan	nan	0.04623	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00014	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00652	nan	nan	nan	0.0121	nan	nan	nan	nan	0.00028	nan	nan	nan	nan	nan	nan	nan	nan	0.02416	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.18194	nan	nan	nan	nan	nan	nan	nan	nan	nan	4e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00181	nan	nan	nan	nan	nan	nan	0.00165	0.00333	nan	nan	nan	1e-05	nan	nan	0.00206	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00433	nan	nan	nan	5e-05	0.0148	nan	nan	nan	nan	nan	nan	nan	0.1294	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04833	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00016	nan	nan	0.00182	nan	nan	nan	nan	0.05364	nan	nan	nan	nan	nan	nan	nan	nan	0.04653	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1e-05	nan	0.00039	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.10028	nan	1e-05	nan	nan	0.00561	nan	nan	nan	nan	nan	nan	nan	nan	159785
Guarani	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01695	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0791	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00565	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0904	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00565	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00565	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01695	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12429	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00565	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.16384	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03955	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00565	nan	nan	nan	nan	0.0339	nan	nan	nan	nan	nan	nan	nan	nan	0.25989	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0452	nan	nan	nan	nan	nan	nan	nan	nan	0.06215	nan	nan	nan	nan	0.00565	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02825	nan	nan	nan	nan	0.00565	nan	nan	nan	nan	nan	nan	nan	nan	177
Gothic	0.01495	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05017	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07488	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01661	nan	nan	nan	0.01376	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.09367	nan	nan	nan	nan	nan	nan	nan	0.09933	nan	nan	0.01602	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06536	nan	nan	nan	0.02788	nan	nan	nan	nan	0.00083	nan	nan	nan	nan	0.00083	nan	nan	nan	6e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0591	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02295	nan	nan	nan	nan	nan	nan	0.00285	nan	nan	nan	nan	nan	nan	nan	nan	0.00202	nan	nan	nan	nan	nan	nan	0.00012	0.00261	nan	nan	nan	nan	nan	nan	0.00261	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03507	nan	nan	nan	nan	0.0338	nan	nan	nan	nan	nan	nan	nan	0.06769	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.09328	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00653	nan	nan	0.00386	nan	nan	nan	nan	0.07464	nan	nan	nan	nan	nan	nan	nan	nan	0.0845	nan	nan	nan	nan	0.00133	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00339	nan	0.00162	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00826	nan	nan	0.0194	nan	nan	nan	nan	nan	nan	nan	nan	50506
AncientGreek	0.0104	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05205	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.10686	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01231	nan	nan	nan	0.00702	nan	nan	0.00022	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00012	nan	nan	nan	0.06742	nan	nan	nan	nan	nan	nan	nan	0.06229	nan	nan	0.01078	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05164	nan	nan	nan	0.01339	nan	nan	nan	nan	0.00152	nan	nan	nan	nan	0.00035	nan	nan	nan	1e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12182	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03038	nan	nan	nan	nan	nan	nan	0.00104	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00043	0.00073	nan	nan	nan	nan	nan	nan	0.00073	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02109	nan	nan	nan	nan	0.01749	nan	nan	nan	nan	nan	nan	nan	0.07833	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0759	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00501	nan	nan	0.00305	nan	nan	nan	nan	0.08069	nan	nan	nan	nan	nan	nan	nan	nan	0.06902	nan	nan	nan	nan	0.00123	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00194	nan	0.00092	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06419	nan	0.00558	nan	nan	0.02405	nan	nan	nan	nan	nan	nan	nan	nan	388882
SwissGerman	0.00508	nan	nan	nan	nan	nan	0.0029	nan	nan	nan	0.00581	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12854	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03341	nan	nan	nan	0.00363	nan	nan	0.07698	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0029	nan	nan	nan	0.10022	nan	nan	nan	nan	nan	nan	nan	0.02542	nan	nan	0.0167	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00508	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00436	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02977	nan	nan	nan	0.01961	nan	nan	nan	nan	0.00218	nan	nan	nan	nan	nan	nan	nan	nan	0.00073	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08932	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00654	nan	nan	nan	nan	nan	nan	0.00145	0.00726	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00799	nan	nan	nan	nan	0.02905	nan	nan	nan	nan	nan	nan	nan	0.05084	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00871	nan	nan	nan	nan	nan	nan	0.07916	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00508	nan	nan	0.00726	nan	nan	nan	nan	0.04357	nan	nan	nan	nan	nan	nan	nan	nan	0.06028	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00218	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12927	nan	nan	nan	nan	0.00871	nan	nan	nan	nan	nan	nan	nan	nan	1377
Guajajára	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0126	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04865	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00327	nan	nan	0.02135	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05483	nan	nan	nan	nan	nan	nan	nan	0.01155	nan	nan	0.0182	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00035	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0091	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00152	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0119	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.2346	nan	nan	nan	nan	nan	nan	0.00023	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00012	0.00058	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01692	nan	nan	nan	0.0007	0.00432	nan	nan	nan	nan	nan	nan	nan	0.07804	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0007	nan	nan	nan	nan	0.04515	nan	nan	nan	nan	nan	nan	nan	nan	0.18082	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0693	nan	nan	0.00035	nan	0.00525	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.16857	nan	0.00093	nan	nan	0.00012	nan	nan	nan	nan	nan	nan	nan	nan	8572
MbyáGuaraní	0.00443	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03364	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01973	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00316	nan	nan	nan	0.00183	nan	nan	0.00013	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06437	nan	nan	nan	nan	nan	nan	nan	0.00373	nan	nan	0.00215	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01954	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01745	nan	nan	nan	nan	nan	0.00803	nan	nan	nan	0.00013	nan	nan	nan	nan	0.00044	nan	nan	nan	nan	nan	nan	nan	nan	0.16536	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.16492	nan	nan	nan	nan	0.00234	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00082	nan	nan	nan	nan	nan	nan	0.00158	nan	nan	0.00019	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00044	0.00076	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00032	nan	nan	nan	nan	0.00013	0.08107	nan	nan	nan	nan	nan	nan	nan	0.01176	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04825	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00626	nan	nan	nan	nan	0.02245	nan	nan	nan	nan	nan	nan	nan	nan	0.0872	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04351	nan	nan	nan	nan	nan	nan	0.02966	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01859	nan	nan	nan	nan	nan	nan	0.13444	0.00063	0.00051	nan	nan	6e-05	nan	nan	nan	nan	nan	nan	nan	nan	15814
Manx	0.0077	nan	nan	nan	nan	nan	0.006	nan	nan	nan	0.0043	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02635	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0279	nan	nan	nan	0.00235	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.13384	nan	nan	nan	nan	nan	nan	nan	0.0167	nan	nan	0.00375	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0003	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0152	nan	nan	nan	0.0034	nan	nan	nan	nan	0.00175	nan	0.00105	0.0007	nan	nan	nan	nan	nan	5e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06574	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0006	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00355	0.0015	nan	nan	nan	0.0002	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0001	nan	nan	nan	nan	0.02795	nan	nan	nan	nan	nan	nan	nan	0.07354	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0288	nan	nan	nan	nan	nan	nan	0.12389	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00515	nan	nan	nan	nan	0.05539	nan	nan	nan	nan	nan	nan	nan	nan	0.08109	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00065	nan	0.0001	nan	0.0058	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.14794	0.0001	0.0011	nan	nan	0.08224	nan	nan	nan	nan	0.04325	nan	nan	nan	20002
AncientHebrew	0.01299	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01365	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01977	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00407	nan	nan	nan	0.0144	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12389	nan	nan	nan	nan	nan	nan	nan	0.10628	nan	nan	0.01793	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04677	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04677	nan	nan	nan	nan	nan	nan	0.07482	nan	nan	nan	0.00515	nan	nan	nan	nan	0.00056	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04815	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0053	nan	nan	nan	nan	nan	nan	0.00269	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00015	0.00196	nan	nan	nan	nan	nan	nan	0.00051	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02628	nan	nan	nan	nan	nan	nan	nan	0.05011	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04617	nan	nan	nan	nan	nan	nan	0.06154	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00017	nan	nan	nan	0.00864	nan	nan	nan	nan	0.04419	nan	nan	nan	nan	nan	nan	nan	nan	0.07736	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0015	nan	0.01241	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.11949	nan	0.0014	nan	nan	0.00494	nan	nan	nan	nan	nan	nan	nan	nan	41326
